id,label,left_id,left_publisher,left_isbn,left_title,left_series,left_author,left_year,left_ENTRYTYPE,left_journal,left_number,left_volume,left_link,left_pages,left_booktitle,left_crossref,right_id,right_title,right_booktitle,right_author,right_pages,right_year,right_organization,right_ENTRYTYPE,right_publisher,right_journal,right_number,right_volume
200,0,452,0,0,A Set of Data Mining Models to Classify Credit Cardholder Behavior,0,Gang Kou and Yi Peng and Yong Shi and Weixuan Xu,2003,inproceedings,0,0,0,http://dx.doi.org/10.1007/3-540-44862-4_7,54--63,"Computational Science - {ICCS} 2003, International Conference, Melbourne, Australia and St. Petersburg, Russia, June 2-4, 2003. Proceedings, Part {II}",DBLP:conf/iccS/2003-2,1800,Context-sensitive document ranking,0,"Chang, Li-Jun and Yu, Jeffrey Xu and Qin, Lu",444--457,2010,0,article,Springer US,Journal of Computer Science and Technology,3,25
201,0,2782,0,0,{SIMPLE} An inductive modelling and mapping tool for spatially-oriented data,0,Paul A. Walker and D. M. Moore,1988,article,International Journal of Geographical Information Science,4,2,http://dx.doi.org/10.1080/02693798808927909,347--363,0,0,2132,Latent dirichlet allocation,0,"Blei, David M and Ng, Andrew Y and Jordan, Michael I",993--1022,2003,0,article,JMLR. org,the Journal of machine Learning research,0,3
202,0,1631,0,0,Composite function wavelet neural networks with extreme learning machine,0,Jiuwen Cao and Zhiping Lin and Guang{-}Bin Huang,2010,article,Neurocomputing,07-Sep,73,http://dx.doi.org/10.1016/j.neucom.2009.12.007,1405--1416,0,0,1688,Energy-efficient top-k query processing in wireless sensor networks,Proceedings of the 19th ACM international conference on Information and knowledge management,"Chen, Baichen and Liang, Weifa and Zhou, Rui and Yu, Jeffrey Xu",329--338,2010,ACM,inproceedings,0,0,0,
203,0,9,0,0,CoGenT++: an extensive and extensible data environment for computational genomics,0,Leon Goldovsky and Paul Janssen and Dag G. Ahr{\'{e}}n and Benjamin Audit and Ildefonso Cases and Nikos Darzentas and Anton J. Enright and N{\'{u}}ria L{\'{o}}pez{-}Bigas and Jos{\'{e}} M. Peregr{\'{\i}}n{-}Alvarez and Mike Smith and Sophia Tsoka and Victor Kunin and Christos A. Ouzounis,2005,article,Bioinformatics,19,21,http://dx.doi.org/10.1093/bioinformatics/bti579,3806--3810,0,0,2836,Performance analysis of buffer coherency policies in a multisystem data sharing environment,0,"Dan, Asit and Yu, Philip S",289--305,1993,0,article,IEEE,"Parallel and Distributed Systems, IEEE Transactions on",3,4
204,1,3252,0,0,"Regularized Discriminant Analysis, Ridge Regression and Beyond",0,Zhihua Zhang and Guang Dai and Congfu Xu and Michael I. Jordan,2010,article,Journal of Machine Learning Research,0,11,http://portal.acm.org/citation.cfm?id=1859927,2199--2228,0,0,2333,"Regularized discriminant analysis, ridge regression and beyond",0,"Zhang, Zhihua and Dai, Guang and Xu, Congfu and Jordan, Michael I",2199--2228,2010,0,article,JMLR. org,The Journal of Machine Learning Research,0,11
205,0,1026,0,0,Life Science Research and Data Management,0,Amarnath Gupta,2004,article,{SIGMOD} Record,2,33,http://doi.acm.org/10.1145/1024694.1024696,12--14,0,0,2800,Processing continual range queries over moving objects using VCR-based query indexes,"Mobile and Ubiquitous Systems: Networking and Services, 2004. MOBIQUITOUS 2004. The First Annual International Conference on","Wu, Kun-Lung and Chen, Shyh-Kwei and Yu, Philip S",226--235,2004,IEEE,inproceedings,0,0,0,
206,0,206,0,0,Least common container of tree pattern queries and its applications,0,Junhu Wang and Jeffrey Xu Yu and Chaoyi Pang and Chengfei Liu,2012,article,Acta Inf.,3,49,http://dx.doi.org/10.1007/s00236-012-0155-1,173--202,0,0,1040,Cryptographic Key Management for Smart Power Grids-Approaches and Issues,0,"Nabeel, Mohamed and Zage, John and Kerr, Sam and Bertino, Elisa and Kulatunga, N Athula and Navaratne, U Sudheera and Duren, Michael",0,2012,0,article,0,arXiv preprint arXiv:1206.3880,0,
207,1,293,0,0,Generating Broadcast Programs that Support Range Queries,0,Kian{-}Lee Tan and Jeffrey Xu Yu,1998,article,{IEEE} Trans. Knowl. Data Eng.,4,10,http://dx.doi.org/10.1109/69.706064,668--672,0,0,1633,Generating broadcast programs that support range queries,0,"Tan, Kian-Lee and Yu, Jeffrey Xu",668--672,1998,0,article,IEEE,"Knowledge and Data Engineering, IEEE Transactions on",4,10
208,0,128,0,0,Finding top-k similar graphs in graph databases,0,Yuanyuan Zhu and Lu Qin and Jeffrey Xu Yu and Hong Cheng,2012,inproceedings,0,0,0,http://doi.acm.org/10.1145/2247596.2247650,456--467,"15th International Conference on Extending Database Technology, {EDBT} '12, Berlin, Germany, March 27-30, 2012, Proceedings",DBLP:conf/edbt/2012,2514,Method and apparatus for dynamic interval-based load balancing,0,"Yu, Philip Shi-lung",0,2000,0,misc,0,0,0,
209,1,2317,0,0,Semi-supervised Learning via Gaussian Processes,0,Neil D. Lawrence and Michael I. Jordan,2004,inproceedings,0,0,0,http://papers.nips.cc/paper/2605-semi-supervised-learning-via-gaussian-processes,753--760,"Advances in Neural Information Processing Systems 17 [Neural Information Processing Systems, {NIPS} 2004, December 13-18, 2004, Vancouver, British Columbia, Canada]",DBLP:conf/nips/2004,2185,Semi-supervised learning via Gaussian processes,Advances in neural information processing systems,"Lawrence, Neil D and Jordan, Michael I",753--760,2004,0,inproceedings,0,0,0,
210,0,1555,0,0,Entailment,0,0,2010,incollection,0,0,0,http://dx.doi.org/10.1007/978-0-387-30164-8_253,320--321,Encyclopedia of Machine Learning,DBLP:reference/ml/2010,1664,Clustering large attributed graphs: An efficient incremental approach,"Data Mining (ICDM), 2010 IEEE 10th International Conference on","Zhou, Yang and Cheng, Hong and Yu, Jeffrey Xu",689--698,2010,IEEE,inproceedings,0,0,0,
211,0,1440,0,0,{GLADE:} big data analytics made easy,0,Yu Cheng and Chengjie Qin and Florin Rusu,2012,inproceedings,0,0,0,http://doi.acm.org/10.1145/2213836.2213936,697--700,"Proceedings of the {ACM} {SIGMOD} International Conference on Management of Data, {SIGMOD} 2012, Scottsdale, AZ, USA, May 20-24, 2012",DBLP:conf/sigmod/2012,2054,Finite Element Analysis and Experimental of Milling Force for Aeronautical Thin-Walled Workpiece,Advanced Materials Research,"Yu, Jin and Shi, Yu Xiang and Yang, Gui Wu",685--689,2011,0,inproceedings,0,0,0,328
212,0,213,0,0,Answering Frequent Probabilistic Inference Queries in Databases,0,Shaoxu Song and Lei Chen and Jeffrey Xu Yu,2011,article,{IEEE} Trans. Knowl. Data Eng.,4,23,http://dx.doi.org/10.1109/TKDE.2010.146,512--526,0,0,1876,Efficient processing of k-hop reachability queries,0,"Cheng, James and Shang, Zechao and Cheng, Hong and Wang, Haixun and Yu, Jeffrey Xu",227--252,2014,0,article,Springer Berlin Heidelberg,The VLDB Journal,2,23
213,1,754,0,0,Efficient Truss Maintenance in Evolving Networks,0,Rui Zhou and Chengfei Liu and Jeffrey Xu Yu and Weifa Liang and Yanchun Zhang,2014,article,CoRR,0,abs/1402.2807,http://arxiv.org/abs/1402.2807,0,0,0,1956,Efficient Truss Maintenance in Evolving Networks,0,"Zhou, Rui and Liu, Chengfei and Yu, Jeffrey Xu and Liang, Weifa and Zhang, Yanchun",0,2014,0,article,0,arXiv preprint arXiv:1402.2807,0,
214,0,1477,0,0,Coarse Grained Parallel On-Line Analytical Processing {(OLAP)} for Data Mining,0,Frank K. H. A. Dehne and Todd Eavis and Andrew Rau{-}Chaplin,2001,inproceedings,0,0,0,http://dx.doi.org/10.1007/3-540-45718-6_64,589--598,"Computational Science - {ICCS} 2001, International Conference, San Francisco, CA, USA, May 28-30, 2001. Proceedings, Part {II}",DBLP:conf/iccS/2001-2,220,Dynamic knowledge-base alignment for coreference resolution,0,"Zheng, Jianping and Vilnis, Luke and Singh, Sameer and Choi, Jinho D and McCallum, Andrew",0,2013,0,article,0,0,0,
215,0,678,0,0,Efficient and accurate query evaluation on uncertain graphs via recursive stratified sampling,0,Rong{-}Hua Li and Jeffrey Xu Yu and Rui Mao and Tan Jin,2014,inproceedings,0,0,0,http://dx.doi.org/10.1109/ICDE.2014.6816709,892--903,"{IEEE} 30th International Conference on Data Engineering, Chicago, {ICDE} 2014, IL, USA, March 31 - April 4, 2014",DBLP:conf/icde/2014,1479,time (min.),0,"Rumelhart, DE and Hinton, GE and Williams, RJ",111,2014,0,article,Elsevier,Advanced Control of Chemical Processes 1994,0,45
216,0,144,0,0,Contained Rewritings of XPath Queries Using Views Revisited,0,Junhu Wang and Jeffrey Xu Yu and Chengfei Liu,2008,inproceedings,0,0,0,http://dx.doi.org/10.1007/978-3-540-85481-4_31,410--425,"Web Information Systems Engineering - {WISE} 2008, 9th International Conference, Auckland, New Zealand, September 1-3, 2008. Proceedings",DBLP:conf/wise/2008,1694,A novel spectral coding in a large graph database,Proceedings of the 11th international conference on Extending database technology: Advances in database technology,"Zou, Lei and Chen, Lei and Yu, Jeffrey Xu and Lu, Yansheng",181--192,2008,ACM,inproceedings,0,0,0,
217,0,339,0,0,Learning and Unlearning in Hopfield-Like Neural Network Performing Boolean Factor Analysis,0,Alexander A. Frolov and Dusan H{\'{u}}sek and Igor P. Muraviev and Pavel Yu. Polyakov,2010,incollection,0,0,0,http://dx.doi.org/10.1007/978-3-642-05177-7_26,501--518,Advances in Machine Learning {I:} Dedicated to the Memory of Professor Ryszard S. Michalski,DBLP:series/sci/2010-262,1717,Pattern matching over cloaked time series,"Data Engineering, 2008. ICDE 2008. IEEE 24th International Conference on","Lian, Xiang and Chen, Lei and Yu, Jeffrey Xu",1462--1464,2008,IEEE,inproceedings,0,0,0,
218,0,2861,0,0,A Genetic Algorithm For Discovering Interesting Fuzzy Prediction Rules: Applications To Science And Technology Data,0,Wesley Rom{\~{a}}o and Alex Alves Freitas and Roberto C. S. Pacheco,2002,inproceedings,0,0,0,0,1188--1195,"{GECCO} 2002: Proceedings of the Genetic and Evolutionary Computation Conference, New York, USA, 9-13 July 2002",DBLP:conf/gecco/2002,2118,Bayesian parameter estimation via variational methods,0,"Jaakkola, Tommi S and Jordan, Michael I",25--37,2000,0,article,Kluwer Academic Publishers,Statistics and Computing,1,10
219,1,290,0,0,iGraph in action: performance analysis of disk-based graph indexing techniques,0,Wook{-}Shin Han and Minh{-}Duc Pham and Jinsoo Lee and Romans Kasperovics and Jeffrey Xu Yu,2011,inproceedings,0,0,0,http://doi.acm.org/10.1145/1989323.1989464,1241--1242,"Proceedings of the {ACM} {SIGMOD} International Conference on Management of Data, {SIGMOD} 2011, Athens, Greece, June 12-16, 2011",DBLP:conf/sigmod/2011,1821,iGraph in action: performance analysis of disk-based graph indexing techniques,Proceedings of the 2011 ACM SIGMOD International Conference on Management of data,"Han, Wook-Shin and Pham, Minh-Duc and Lee, Jinsoo and Kasperovics, Romans and Yu, Jeffrey Xu",1241--1242,2011,ACM,inproceedings,0,0,0,
220,0,2825,0,0,Rapid construction of data tables for quantitative structure-activity relationship studies,0,John S. Delaney and Anne Mullaley and Graham W. Mullier and Graham J. Sexton and Robin Taylor and Russell C. Viner,1993,article,Journal of Chemical Information and Computer Sciences,1,33,http://dx.doi.org/10.1021/ci00011a026,174--178,0,0,2933,Searching for the sorting record: Experiences in tuning NOW-Sort,Proceedings of the SIGMETRICS symposium on Parallel and distributed tools,"Arpaci-Dusseau, Andrea C and Arpaci-Dusseau, Remzi H and Culler, David E and Hellerstein, Joseph M and Patterson, David A",124--133,1998,ACM,inproceedings,0,0,0,
221,1,2445,0,0,Deep Belief Nets,0,Geoffrey E. Hinton,2010,incollection,0,0,0,http://dx.doi.org/10.1007/978-0-387-30164-8_208,267--269,Encyclopedia of Machine Learning,DBLP:reference/ml/2010,1391,Deep belief nets,Encyclopedia of Machine Learning,"Hinton, Geoffrey",267--269,2010,0,incollection,Springer US,0,0,
222,0,2291,0,0,A kernel-based learning approach to ad hoc sensor network localization,0,XuanLong Nguyen and Michael I. Jordan and Bruno Sinopoli,2005,article,TOSN,1,1,http://doi.acm.org/10.1145/1077391.1077397,134--152,0,0,153,Joint deduplication of multiple record types in relational data,Proceedings of the 14th ACM international conference on Information and knowledge management,"Culotta, Aron and McCallum, Andrew",257--258,2005,ACM,inproceedings,0,0,0,
223,0,149,0,0,Answering tree pattern queries using views: a revisit,0,Junhu Wang and Jiang Li and Jeffrey Xu Yu,2011,inproceedings,0,0,0,http://doi.acm.org/10.1145/1951365.1951386,153--164,"{EDBT} 2011, 14th International Conference on Extending Database Technology, Uppsala, Sweden, March 21-24, 2011, Proceedings",DBLP:conf/edbt/2011,2551,Replication algorithms in a remote caching architecture,0,"Leff, Avraham and Wolf, Joel L and Yu, Philip S",1185--1204,1993,0,article,IEEE,"Parallel and Distributed Systems, IEEE Transactions on",11,4
224,0,1195,0,0,Cross-Language Document Categorization,0,0,2010,incollection,0,0,0,http://dx.doi.org/10.1007/978-0-387-30164-8_186,242,Encyclopedia of Machine Learning,DBLP:reference/ml/2010,246,High-performance semi-supervised learning using discriminatively constrained generative models,Proceedings of the 27th International Conference on Machine Learning (ICML-10),"Druck, Gregory and McCallum, Andrew",319--326,2010,0,inproceedings,0,0,0,
